Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Height_m,BMI,Gender_male,BMI_Category_Overweight,Age_Group_Senior,Age_Group_Young,Workout_Intensity_Moderate
26,196.0,96.0,3.0,84.0,38.5,8.0,1.96,24.989587671803417,True,False,False,False,False
33,166.0,63.0,27.0,108.0,40.7,172.0,1.66,22.8625344752504,False,False,False,False,True
58,152.0,53.0,28.0,99.0,41.3,168.0,1.52,22.93975069252077,False,False,True,False,False
50,182.0,88.0,22.0,107.0,40.5,160.0,1.82,26.56683975365294,True,True,True,False,True
62,191.0,96.0,6.0,84.0,39.6,27.0,1.91,26.315068117650284,True,True,True,False,False
36,174.0,78.0,13.0,92.0,40.1,54.0,1.74,25.762980578676174,True,True,False,False,False
33,145.0,49.0,13.0,95.0,40.3,67.0,1.45,23.30558858501784,False,False,False,False,False
54,180.0,77.0,25.0,105.0,41.0,173.0,1.8,23.76543209876543,True,False,True,False,True
72,211.0,121.0,27.0,108.0,40.7,248.0,2.11,27.17818557534647,True,True,True,False,True
41,153.0,60.0,2.0,84.0,38.6,8.0,1.53,25.63116749967961,False,True,True,False,False
66,165.0,71.0,13.0,92.0,40.0,67.0,1.65,26.07897153351699,False,True,True,False,False
65,183.0,83.0,27.0,112.0,40.8,192.0,1.83,24.78425751739377,False,False,True,False,True
38,168.0,61.0,22.0,104.0,40.7,134.0,1.68,21.612811791383223,False,False,False,False,True
48,164.0,62.0,20.0,95.0,40.5,106.0,1.64,23.051754907792983,False,False,True,False,False
39,171.0,67.0,19.0,105.0,40.5,116.0,1.71,22.91303307000445,False,False,False,False,True
52,149.0,53.0,3.0,73.0,38.3,9.0,1.49,23.872798522589072,False,False,True,False,False
32,166.0,72.0,2.0,82.0,38.4,5.0,1.66,26.1286108288576,True,True,False,False,False
22,169.0,64.0,11.0,85.0,40.1,41.0,1.69,22.40817898532965,False,False,False,True,False
55,181.0,87.0,15.0,89.0,40.3,72.0,1.81,26.555965935105768,True,True,True,False,False
30,173.0,72.0,9.0,95.0,39.7,43.0,1.73,24.0569347455645,False,False,False,False,False
74,168.0,66.0,4.0,79.0,38.9,16.0,1.68,23.384353741496604,False,False,True,False,False
27,162.0,56.0,25.0,115.0,40.6,178.0,1.62,21.33821063862216,False,False,False,False,True
37,184.0,86.0,11.0,91.0,39.5,46.0,1.84,25.401701323251416,True,True,False,False,False
22,192.0,96.0,20.0,100.0,40.7,101.0,1.92,26.041666666666668,True,True,False,True,True
57,183.0,89.0,14.0,95.0,40.2,82.0,1.83,26.575890590940304,True,True,True,False,False
32,189.0,94.0,7.0,83.0,39.2,20.0,1.89,26.315052770079227,True,True,False,False,False
24,194.0,95.0,7.0,84.0,39.4,19.0,1.94,25.241789775746625,True,True,False,True,False
38,173.0,80.0,4.0,86.0,38.9,13.0,1.73,26.729927495071667,True,True,False,False,False
22,170.0,64.0,13.0,99.0,40.3,68.0,1.7,22.145328719723185,False,False,False,True,False
28,197.0,96.0,4.0,87.0,38.6,13.0,1.97,24.736530186296992,True,False,False,False,False
44,186.0,92.0,7.0,96.0,39.8,38.0,1.86,26.59266967279454,True,True,True,False,False
21,167.0,74.0,8.0,85.0,39.7,18.0,1.67,26.533758829646096,True,True,False,True,False
42,174.0,74.0,3.0,82.0,38.3,8.0,1.74,24.441802087462012,True,False,True,False,False
48,184.0,86.0,11.0,95.0,39.9,59.0,1.84,25.401701323251416,True,True,True,False,False
36,159.0,60.0,10.0,90.0,39.7,46.0,1.59,23.73323840037973,False,False,False,False,False
31,170.0,69.0,9.0,93.0,39.8,42.0,1.7,23.87543252595156,False,False,False,False,False
44,198.0,97.0,29.0,109.0,40.7,217.0,1.98,24.742373227221712,True,False,True,False,True
59,161.0,57.0,15.0,90.0,40.4,75.0,1.61,21.98989236526368,False,False,True,False,False
54,165.0,66.0,12.0,86.0,40.1,52.0,1.65,24.24242424242425,False,False,True,False,False
22,176.0,78.0,11.0,91.0,39.7,36.0,1.76,25.180785123966945,True,True,False,True,False
22,192.0,99.0,19.0,99.0,40.5,94.0,1.92,26.85546875,True,True,False,True,False
64,169.0,64.0,11.0,94.0,39.9,60.0,1.69,22.40817898532965,False,False,True,False,False
33,166.0,61.0,29.0,107.0,40.5,183.0,1.66,22.13673973000436,False,False,False,False,True
70,194.0,95.0,2.0,76.0,38.6,7.0,1.94,25.241789775746625,True,True,True,False,False
30,158.0,56.0,30.0,117.0,40.6,222.0,1.58,22.43230251562249,False,False,False,False,True
79,170.0,68.0,30.0,111.0,41.2,224.0,1.7,23.529411764705884,False,False,True,False,True
78,161.0,63.0,26.0,100.0,40.4,165.0,1.61,24.3046178773967,False,False,True,False,True
32,183.0,83.0,5.0,87.0,39.7,16.0,1.83,24.78425751739377,True,False,False,False,False
64,170.0,69.0,22.0,100.0,40.4,132.0,1.7,23.87543252595156,False,False,True,False,True
74,156.0,59.0,20.0,104.0,40.6,135.0,1.56,24.243918474687703,False,False,True,False,True
52,187.0,84.0,24.0,112.0,40.4,193.0,1.87,24.021275987303035,True,False,True,False,True
47,184.0,87.0,16.0,96.0,40.3,87.0,1.84,25.697069943289225,True,True,True,False,False
32,202.0,108.0,18.0,97.0,40.3,96.0,2.02,26.467993333986865,True,True,False,False,False
37,193.0,96.0,11.0,93.0,40.2,52.0,1.93,25.77250395983785,True,True,False,False,False
58,162.0,60.0,21.0,106.0,40.8,140.0,1.62,22.86236854138088,False,False,True,False,True
24,156.0,58.0,8.0,85.0,39.6,31.0,1.56,23.83300460223537,False,False,False,True,False
24,184.0,78.0,21.0,95.0,40.5,84.0,1.84,23.03875236294896,True,False,False,True,False
31,155.0,56.0,5.0,83.0,39.4,19.0,1.55,23.30905306971904,False,False,False,False,False
30,194.0,97.0,16.0,97.0,40.2,80.0,1.94,25.77319587628866,True,True,False,False,False
72,156.0,57.0,10.0,98.0,39.7,61.0,1.56,23.42209072978304,False,False,True,False,False
43,187.0,88.0,8.0,95.0,40.0,41.0,1.87,25.165146272412706,True,True,True,False,False
78,175.0,84.0,20.0,109.0,40.3,177.0,1.75,27.428571428571427,True,True,True,False,True
65,160.0,60.0,25.0,112.0,40.6,186.0,1.6,23.4375,False,False,True,False,True
27,163.0,64.0,19.0,105.0,40.4,113.0,1.63,24.088223117166624,False,False,False,False,True
40,172.0,71.0,26.0,105.0,40.9,158.0,1.72,23.99945916711736,False,False,True,False,True
30,182.0,81.0,12.0,91.0,39.6,45.0,1.82,24.45356840961236,True,False,False,False,False
50,189.0,96.0,14.0,93.0,39.9,75.0,1.89,26.874947509868147,True,True,True,False,False
25,167.0,64.0,20.0,100.0,40.4,108.0,1.67,22.948115744558788,False,False,False,False,True
35,186.0,81.0,26.0,105.0,41.0,159.0,1.86,23.41311134235172,True,False,False,False,True
62,202.0,104.0,27.0,102.0,40.8,201.0,2.02,25.487697284579944,True,True,True,False,True
74,162.0,69.0,8.0,97.0,39.7,47.0,1.62,26.29172382258801,False,True,True,False,False
53,160.0,60.0,16.0,97.0,40.3,90.0,1.6,23.4375,False,False,True,False,False
50,174.0,65.0,18.0,100.0,40.1,104.0,1.74,21.469150482230148,False,False,True,False,True
24,166.0,64.0,2.0,84.0,38.4,7.0,1.66,23.225431847873423,False,False,False,True,False
32,202.0,99.0,13.0,96.0,40.1,65.0,2.02,24.26232722282129,True,False,False,False,False
47,178.0,82.0,26.0,104.0,41.2,170.0,1.78,25.88057063502083,True,True,True,False,True
37,188.0,92.0,13.0,93.0,40.1,60.0,1.88,26.02987777274785,True,True,False,False,False
65,187.0,90.0,6.0,90.0,39.0,33.0,1.87,25.737081414967538,True,True,True,False,False
71,181.0,78.0,1.0,87.0,37.8,5.0,1.81,23.80879704526724,False,False,True,False,False
23,179.0,82.0,15.0,91.0,40.2,51.0,1.79,25.592209980961893,True,True,False,True,False
47,173.0,69.0,26.0,106.0,40.8,165.0,1.73,23.054562464499316,False,False,True,False,True
47,190.0,96.0,7.0,86.0,39.7,29.0,1.9,26.59279778393352,True,True,True,False,False
79,168.0,67.0,16.0,89.0,39.9,82.0,1.68,23.73866213151928,False,False,True,False,False
49,173.0,72.0,16.0,94.0,40.3,81.0,1.73,24.0569347455645,False,False,True,False,False
50,165.0,67.0,26.0,106.0,41.0,167.0,1.65,24.6097337006428,False,False,True,False,True
61,165.0,63.0,24.0,111.0,40.5,173.0,1.65,23.1404958677686,False,False,True,False,True
21,165.0,58.0,23.0,97.0,40.4,117.0,1.65,21.30394857667585,False,False,False,True,False
40,196.0,97.0,12.0,92.0,39.7,57.0,1.96,25.249895876718035,True,True,True,False,False
48,153.0,55.0,26.0,100.0,40.8,154.0,1.53,23.49523687470631,False,False,True,False,True
21,156.0,57.0,9.0,79.0,39.7,28.0,1.56,23.42209072978304,False,False,False,True,False
54,153.0,55.0,6.0,87.0,39.3,28.0,1.53,23.49523687470631,False,False,True,False,False
22,161.0,64.0,8.0,93.0,39.7,37.0,1.61,24.690405462752206,False,False,False,True,False
26,181.0,81.0,5.0,85.0,38.7,13.0,1.81,24.724520008546747,True,False,False,False,False
24,159.0,56.0,23.0,112.0,40.5,155.0,1.59,22.15102250702108,False,False,False,True,True
39,200.0,99.0,5.0,86.0,38.9,19.0,2.0,24.75,True,False,False,False,False
71,183.0,89.0,22.0,109.0,40.8,189.0,1.83,26.575890590940304,True,True,True,False,True
68,173.0,67.0,30.0,103.0,40.9,192.0,1.73,22.386314277122523,False,False,True,False,True
20,177.0,72.0,7.0,87.0,39.3,27.0,1.77,22.981901752370007,False,False,False,True,False
62,172.0,70.0,5.0,80.0,39.2,19.0,1.72,23.661438615467823,False,False,True,False,False
44,196.0,102.0,17.0,107.0,40.4,124.0,1.96,26.55143690129113,True,True,True,False,True
62,163.0,60.0,2.0,84.0,38.4,9.0,1.63,22.582709172343712,False,False,True,False,False
59,157.0,60.0,5.0,84.0,38.8,22.0,1.57,24.341758286340216,False,False,True,False,False
37,171.0,67.0,7.0,90.0,39.3,31.0,1.71,22.91303307000445,False,False,False,False,False
43,158.0,63.0,12.0,93.0,40.0,60.0,1.58,25.236340330075304,False,True,True,False,False
41,186.0,82.0,30.0,114.0,40.8,207.0,1.86,23.702162099664697,False,False,True,False,True
32,193.0,90.0,24.0,107.0,40.3,155.0,1.93,24.161722462347985,True,False,False,False,True
46,162.0,61.0,15.0,100.0,40.1,87.0,1.62,23.243408017070564,False,False,True,False,True
52,177.0,81.0,9.0,85.0,39.5,35.0,1.77,25.854639471416256,True,True,True,False,False
23,149.0,47.0,28.0,114.0,40.8,198.0,1.49,21.170217557767668,False,False,False,True,True
54,175.0,82.0,10.0,83.0,39.6,37.0,1.75,26.775510204081638,True,True,True,False,False
21,163.0,63.0,24.0,110.0,41.0,139.0,1.63,23.711844630960897,True,False,False,True,True
36,187.0,89.0,10.0,93.0,39.7,45.0,1.87,25.45111384369012,True,True,False,False,False
54,195.0,96.0,12.0,90.0,39.9,61.0,1.95,25.2465483234714,True,True,True,False,False
72,171.0,68.0,4.0,82.0,38.4,17.0,1.71,23.25501863821347,False,False,True,False,False
29,166.0,59.0,7.0,86.0,39.2,28.0,1.66,21.410944984758316,False,False,False,False,False
21,180.0,69.0,5.0,91.0,39.5,21.0,1.8,21.29629629629629,False,False,False,True,False
30,163.0,63.0,30.0,111.0,40.9,200.0,1.63,23.711844630960897,False,False,False,False,True
21,181.0,73.0,20.0,100.0,40.4,104.0,1.81,22.28259210646805,False,False,False,True,True
41,153.0,56.0,12.0,92.0,40.2,59.0,1.53,23.92242299970097,False,False,True,False,False
24,161.0,61.0,25.0,97.0,41.0,127.0,1.61,23.53304270668569,False,False,False,True,False
23,189.0,85.0,21.0,103.0,40.6,111.0,1.89,23.79552644102909,True,False,False,True,True
37,178.0,74.0,20.0,103.0,40.4,115.0,1.78,23.355636914530997,False,False,False,False,True
21,180.0,85.0,14.0,86.0,40.3,37.0,1.8,26.234567901234566,True,True,False,True,False
23,178.0,81.0,25.0,109.0,40.9,153.0,1.78,25.5649539199596,True,True,False,True,True
36,158.0,57.0,6.0,91.0,39.0,28.0,1.58,22.832879346258608,False,False,False,False,False
69,167.0,70.0,4.0,77.0,38.9,14.0,1.67,25.099501595611173,False,True,True,False,False
27,198.0,93.0,25.0,112.0,40.5,176.0,1.98,23.72206917661463,True,False,False,False,True
57,173.0,71.0,19.0,97.0,40.8,105.0,1.73,23.722810651876102,False,False,True,False,False
54,169.0,66.0,13.0,96.0,40.1,71.0,1.69,23.1084345786212,False,False,True,False,False
32,175.0,68.0,14.0,90.0,40.4,61.0,1.75,22.20408163265306,False,False,False,False,False
21,157.0,54.0,16.0,98.0,40.4,84.0,1.57,21.907582457706194,False,False,False,True,False
23,152.0,51.0,19.0,100.0,40.4,105.0,1.52,22.07409972299169,False,False,False,True,True
20,163.0,57.0,19.0,96.0,40.5,94.0,1.63,21.453573713726524,False,False,False,True,False
27,196.0,100.0,20.0,92.0,40.4,83.0,1.96,26.03082049146189,True,True,False,False,False
26,186.0,84.0,16.0,99.0,40.0,77.0,1.86,24.280263614290668,True,False,False,False,False
60,193.0,97.0,30.0,105.0,40.8,230.0,1.93,26.040967542752828,True,True,True,False,True
66,163.0,60.0,29.0,100.0,40.8,179.0,1.63,22.582709172343712,False,False,True,False,True
27,164.0,57.0,18.0,101.0,40.5,101.0,1.64,21.192742415229034,False,False,False,False,True
23,172.0,67.0,7.0,86.0,39.2,27.0,1.72,22.647376960519203,False,False,False,True,False
27,162.0,61.0,26.0,107.0,40.7,161.0,1.62,23.243408017070564,False,False,False,False,True
26,176.0,68.0,13.0,91.0,40.0,57.0,1.76,21.952479338842977,False,False,False,False,False
40,218.0,132.0,1.0,88.0,37.8,5.0,2.18,27.77543977779648,True,True,True,False,False
20,176.0,69.0,26.0,113.0,40.8,172.0,1.76,22.27530991735537,False,False,False,True,True
25,196.0,96.0,27.0,107.0,40.9,169.0,1.96,24.989587671803417,True,False,False,False,True
66,180.0,76.0,26.0,114.0,40.7,193.0,1.8,23.456790123456788,False,False,True,False,True
29,193.0,89.0,8.0,88.0,39.4,27.0,1.93,23.89325887943301,True,False,False,False,False
71,176.0,70.0,4.0,85.0,38.6,18.0,1.76,22.59814049586777,False,False,True,False,False
62,176.0,69.0,8.0,91.0,39.8,40.0,1.76,22.27530991735537,False,False,True,False,False
76,170.0,77.0,22.0,113.0,40.5,202.0,1.7,26.64359861591696,True,True,True,False,True
31,186.0,90.0,16.0,95.0,40.0,74.0,1.86,26.01456815816857,True,True,False,False,False
32,176.0,80.0,16.0,101.0,40.3,85.0,1.76,25.826446280991732,True,True,False,False,True
49,181.0,75.0,8.0,88.0,40.0,35.0,1.81,22.89307408198773,False,False,True,False,False
58,165.0,62.0,16.0,100.0,40.3,96.0,1.65,22.77318640955005,False,False,True,False,True
41,184.0,91.0,27.0,111.0,41.2,203.0,1.84,26.87854442344045,True,True,True,False,True
79,174.0,72.0,24.0,91.0,40.6,126.0,1.74,23.78121284185493,False,False,True,False,False
65,172.0,71.0,17.0,94.0,40.5,91.0,1.72,23.99945916711736,False,False,True,False,False
50,168.0,61.0,2.0,89.0,38.1,9.0,1.68,21.612811791383223,False,False,True,False,False
34,177.0,78.0,22.0,98.0,40.9,109.0,1.77,24.897060231734173,True,False,False,False,False
25,170.0,70.0,2.0,84.0,38.5,7.0,1.7,24.221453287197235,False,False,False,False,False
21,182.0,79.0,26.0,108.0,40.9,152.0,1.82,23.849776597029344,True,False,False,True,True
22,187.0,84.0,6.0,78.0,39.4,9.0,1.87,24.021275987303035,True,False,False,True,False
49,166.0,68.0,5.0,90.0,38.9,23.0,1.66,24.677021338365517,False,False,True,False,False
22,187.0,89.0,4.0,78.0,39.1,6.0,1.87,25.45111384369012,True,True,False,True,False
46,167.0,70.0,8.0,85.0,39.5,32.0,1.67,25.099501595611173,False,True,True,False,False
29,155.0,56.0,16.0,87.0,40.3,67.0,1.55,23.30905306971904,False,False,False,False,False
50,177.0,75.0,16.0,96.0,40.4,84.0,1.77,23.93948099205209,False,False,True,False,False
35,158.0,58.0,11.0,79.0,39.7,37.0,1.58,23.233456176894723,False,False,False,False,False
26,166.0,60.0,28.0,107.0,41.1,174.0,1.66,21.773842357381334,False,False,False,False,True
37,153.0,55.0,12.0,85.0,39.8,49.0,1.53,23.49523687470631,False,False,False,False,False
47,185.0,91.0,12.0,101.0,39.7,76.0,1.85,26.588750913075238,True,True,True,False,True
22,171.0,65.0,13.0,93.0,40.3,59.0,1.71,22.229061933586404,False,False,False,True,False
41,194.0,94.0,17.0,93.0,40.6,83.0,1.94,24.97608672547561,True,False,True,False,False
42,212.0,112.0,12.0,93.0,40.0,64.0,2.12,24.919900320398717,True,False,True,False,False
46,166.0,63.0,2.0,77.0,38.2,7.0,1.66,22.8625344752504,False,False,True,False,False
21,162.0,58.0,1.0,85.0,37.5,4.0,1.62,22.10028959000152,False,False,False,True,False
26,185.0,85.0,7.0,86.0,39.5,20.0,1.85,24.83564645726808,True,False,False,False,False
26,200.0,99.0,13.0,93.0,39.9,55.0,2.0,24.75,True,False,False,False,False
54,162.0,57.0,24.0,96.0,40.7,133.0,1.62,21.71925011431184,False,False,True,False,False
46,189.0,87.0,26.0,107.0,40.9,184.0,1.89,24.35542118081801,True,False,True,False,True
27,166.0,58.0,15.0,101.0,40.1,84.0,1.66,21.04804761213529,False,False,False,False,True
30,161.0,56.0,15.0,95.0,39.9,76.0,1.61,21.60410477990818,False,False,False,False,False
73,190.0,99.0,5.0,85.0,38.9,27.0,1.9,27.42382271468144,True,True,True,False,False
58,163.0,67.0,20.0,100.0,40.7,118.0,1.63,25.21735857578381,False,True,True,False,True
26,189.0,84.0,7.0,85.0,39.3,19.0,1.89,23.515579071134628,True,False,False,False,False
28,154.0,56.0,28.0,106.0,40.4,173.0,1.54,23.61275088547816,False,False,False,False,True
46,161.0,54.0,10.0,88.0,40.2,46.0,1.61,20.832529609197174,False,False,True,False,False
38,158.0,61.0,27.0,112.0,40.7,187.0,1.58,24.435186668803077,False,False,False,False,True
53,153.0,52.0,17.0,104.0,40.5,110.0,1.53,22.21367849972233,False,False,True,False,True
58,165.0,67.0,6.0,91.0,39.6,30.0,1.65,24.6097337006428,False,False,True,False,False
50,148.0,55.0,24.0,109.0,40.8,166.0,1.48,25.10956902848795,False,True,True,False,True
51,173.0,77.0,4.0,78.0,38.8,11.0,1.73,25.72755521400648,True,True,True,False,False
30,193.0,101.0,10.0,91.0,39.8,42.0,1.93,27.114821874412737,True,True,False,False,False
64,195.0,96.0,16.0,92.0,40.3,94.0,1.95,25.2465483234714,True,True,True,False,False
59,183.0,87.0,26.0,110.0,40.6,212.0,1.83,25.97867956642479,True,True,True,False,True
42,199.0,103.0,10.0,89.0,39.9,45.0,1.99,26.009444205954395,True,True,True,False,False
25,170.0,59.0,29.0,102.0,40.6,164.0,1.7,20.41522491349481,False,False,False,False,True
31,170.0,68.0,19.0,105.0,40.6,113.0,1.7,23.529411764705884,False,False,False,False,True
68,173.0,67.0,24.0,100.0,40.5,146.0,1.73,22.386314277122523,False,False,True,False,True
61,189.0,93.0,9.0,87.0,39.6,44.0,1.89,26.035105400184765,True,True,True,False,False
34,192.0,92.0,21.0,105.0,40.4,132.0,1.92,24.95659722222222,True,False,False,False,True
35,179.0,85.0,6.0,87.0,39.3,21.0,1.79,26.528510346119035,True,True,False,False,False
36,172.0,63.0,20.0,93.0,40.1,97.0,1.72,21.29529475392104,False,False,False,False,False
49,167.0,67.0,3.0,79.0,38.6,11.0,1.67,24.023808670084986,False,False,True,False,False
42,177.0,87.0,29.0,114.0,41.1,230.0,1.77,27.769797950780426,True,True,True,False,True
26,188.0,93.0,29.0,116.0,40.8,220.0,1.88,26.312811226799457,True,True,False,False,True
30,187.0,86.0,4.0,83.0,38.6,11.0,1.87,24.59321112985787,True,False,False,False,False
22,169.0,66.0,28.0,114.0,40.7,190.0,1.69,23.1084345786212,False,False,False,True,True
23,166.0,61.0,20.0,100.0,40.2,108.0,1.66,22.13673973000436,False,False,False,True,True
21,182.0,79.0,27.0,110.0,40.7,167.0,1.82,23.849776597029344,False,False,False,True,True
20,192.0,88.0,22.0,107.0,40.7,128.0,1.92,23.87152777777778,True,False,False,True,True
48,179.0,82.0,11.0,90.0,39.6,49.0,1.79,25.592209980961893,True,True,True,False,False
66,172.0,68.0,21.0,104.0,40.3,136.0,1.72,22.985397512168745,False,False,True,False,True
61,155.0,58.0,26.0,115.0,40.6,200.0,1.55,24.141519250780437,False,False,True,False,True
64,162.0,58.0,1.0,86.0,38.0,5.0,1.62,22.10028959000152,False,False,True,False,False
32,160.0,59.0,6.0,79.0,39.6,20.0,1.6,23.046875,False,False,False,False,False
62,170.0,69.0,27.0,113.0,40.6,198.0,1.7,23.87543252595156,False,False,True,False,True
43,174.0,73.0,10.0,90.0,39.9,45.0,1.74,24.111507464658477,False,False,True,False,False
34,146.0,53.0,7.0,93.0,39.8,35.0,1.46,24.86395196096829,False,False,False,False,False
50,152.0,52.0,24.0,99.0,40.2,141.0,1.52,22.506925207756236,False,False,True,False,False
21,150.0,53.0,23.0,103.0,40.6,133.0,1.5,23.55555555555556,False,False,False,True,True
68,187.0,90.0,14.0,90.0,40.2,79.0,1.87,25.737081414967538,True,True,True,False,False
36,200.0,103.0,17.0,101.0,40.4,102.0,2.0,25.75,True,True,False,False,True
34,190.0,88.0,18.0,93.0,40.5,79.0,1.9,24.37673130193906,True,False,False,False,False
46,169.0,69.0,23.0,106.0,40.5,150.0,1.69,24.158817968558527,True,False,True,False,True
20,173.0,79.0,2.0,78.0,37.9,3.0,1.73,26.395803401383272,True,True,False,True,False
25,177.0,74.0,6.0,91.0,39.3,26.0,1.77,23.620287912158062,False,False,False,False,False
32,186.0,84.0,10.0,85.0,39.9,30.0,1.86,24.280263614290668,True,False,False,False,False
44,181.0,79.0,25.0,100.0,40.8,138.0,1.81,24.114038033027075,False,False,True,False,True
33,196.0,96.0,29.0,113.0,40.6,219.0,1.96,24.989587671803417,True,False,False,False,True
65,162.0,62.0,14.0,86.0,39.8,65.0,1.62,23.624447492760247,False,False,True,False,False
52,194.0,92.0,15.0,100.0,40.2,96.0,1.94,24.44468062493357,True,False,True,False,True
61,194.0,93.0,28.0,109.0,40.7,184.0,1.94,24.710383675204596,False,False,True,False,True
31,156.0,61.0,20.0,96.0,40.4,102.0,1.56,25.06574621959237,False,True,False,False,False
65,173.0,68.0,9.0,81.0,39.4,36.0,1.73,22.72043837081092,False,False,True,False,False
25,148.0,49.0,19.0,105.0,40.5,116.0,1.48,22.37034331628926,False,False,False,False,True
44,183.0,86.0,26.0,103.0,40.8,165.0,1.83,25.68007405416704,True,True,True,False,True
